timestamp,pickup,dropoff,stop,vehicle,time,date
9/21/2021 11:16,0,1,Superior,Lake,11:16:00,9/21/2021
9/21/2021 11:26,2,0,Michigan,Cloud,11:26:00,9/21/2021
9/21/2021 11:31,0,2,Ontario,Cloud,11:31:00,9/21/2021
9/21/2021 13:15,1,0,Michigan,Lake,13:13:00,9/21/2021
9/21/2021 13:18,0,1,Beach,Lake,13:17:00,9/21/2021
9/21/2021 13:24,1,0,Beach,Mantra,13:24:00,9/21/2021
9/21/2021 13:30,0,1,Michigan,Mantra,13:29:00,9/21/2021
9/21/2021 13:33,2,0,Beach,Lake,13:31:00,9/21/2021
9/21/2021 13:37,0,2,Petoskey,Lake,13:36:00,9/21/2021
9/21/2021 13:39,1,0,Huron,Wolverine,13:38:00,9/21/2021
9/21/2021 13:44,0,1,St. Claire,Wolverine,13:43:00,9/21/2021
9/21/2021 13:59,2,0,Superior,Wolverine,13:58:00,9/21/2021
9/21/2021 14:05,0,2,St. Claire,Wolverine,14:05:00,9/21/2021
9/21/2021 14:22,2,0,Ontario,Wolverine,14:21:00,9/21/2021
9/21/2021 14:30,0,2,Michigan,Wolverine,14:29:00,9/21/2021
9/21/2021 14:52,1,0,Michigan,Mantra,14:52:00,9/21/2021
9/21/2021 14:55,0,1,Beach,Mantra,14:55:00,9/21/2021
9/21/2021 15:24,1,0,Erie,Cloud,15:24:00,9/21/2021
9/21/2021 15:34,2,0,St. Claire,Lake,15:34:00,9/21/2021
9/21/2021 15:39,0,1,Huron,Cloud,15:39:00,9/21/2021
9/21/2021 15:44,0,2,Superior,Lake,15:44:00,9/21/2021
9/21/2021 16:04,1,0,Michigan,Lake,16:04:00,9/21/2021
9/21/2021 16:11,0,1,Ontario,Lake,16:11:00,9/21/2021
9/21/2021 16:19,1,0,Michigan,Cloud,16:19:00,9/21/2021
9/21/2021 16:25,1,0,St. Claire,Wolverine,16:25:00,9/21/2021
9/21/2021 16:30,0,1,Michigan,Wolverine,16:29:00,9/21/2021
9/21/2021 16:34,0,1,Huron,Cloud,16:34:00,9/21/2021
9/21/2021 17:07,1,0,St. Claire,Cloud,17:06:00,9/21/2021
9/21/2021 17:08,1,0,Crystal,Cloud,17:08:00,9/21/2021
9/21/2021 17:11,0,1,Michigan,Cloud,17:11:00,9/21/2021
9/21/2021 17:11,1,0,Beach,Wolverine,17:12:00,9/21/2021
9/21/2021 17:20,0,1,Huron,Wolverine,17:19:00,9/21/2021
9/21/2021 17:27,0,1,Huron,Cloud,17:27:00,9/21/2021
9/21/2021 17:47,1,0,Michigan,Mantra,17:47:00,9/21/2021
9/21/2021 17:51,2,0,St. Claire,Wolverine,17:51:00,9/21/2021
9/21/2021 17:52,0,2,Erie,Wolverine,17:52:00,9/21/2021
9/21/2021 17:57,0,1,Huron,Mantra,17:56:00,9/21/2021
9/21/2021 18:39,3,0,St. Claire,Wolverine,18:38:00,9/21/2021
9/21/2021 18:41,1,0,Beach,Mantra,18:40:00,9/21/2021
9/21/2021 18:42,1,0,Huron,Cloud,18:41:00,9/21/2021
9/21/2021 18:43,0,3,Michigan,Wolverine,18:43:00,9/21/2021
9/21/2021 18:45,0,1,Beach,Cloud,18:45:00,9/21/2021
9/21/2021 18:46,0,1,Michigan,Mantra,18:46:00,9/21/2021
9/22/2021 7:35,1,0,Michigan,Lake,7:34:00,9/22/2021
9/22/2021 7:41,0,1,Beach,Lake,7:41:00,9/22/2021
9/22/2021 8:06,1,0,Huron,Cloud,8:04:00,9/22/2021
9/22/2021 8:08,0,1,St. Claire,Cloud,8:08:00,9/22/2021
9/22/2021 8:42,1,0,Huron,Lake,8:42:00,9/22/2021
9/22/2021 8:54,0,1,Beach,Lake,8:51:00,9/22/2021
9/22/2021 9:04,1,0,Huron,Cloud,9:04:00,9/22/2021
9/22/2021 9:04,1,0,Huron,Lake,8:57:00,9/22/2021
9/22/2021 9:04,0,1,St. Claire,Lake,9:02:00,9/22/2021
9/22/2021 9:10,0,1,Erie,Cloud,9:10:00,9/22/2021
9/22/2021 9:36,1,0,Superior,Mantra,9:36:00,9/22/2021
9/22/2021 9:39,0,1,Beach,Mantra,9:39:00,9/22/2021
9/22/2021 9:50,2,0,Michigan,Wolverine,9:50:00,9/22/2021
9/22/2021 9:52,0,2,Beach,Wolverine,9:52:00,9/22/2021
9/22/2021 10:10,1,0,Huron,Mantra,10:10:00,9/22/2021
9/22/2021 10:10,1,0,Michigan,Wolverine,10:10:00,9/22/2021
9/22/2021 10:14,0,1,Beach,Wolverine,10:14:00,9/22/2021
9/22/2021 10:16,1,0,Erie,Lake,10:16:00,9/22/2021
9/22/2021 10:30,0,1,Huron,Lake,10:30:00,9/22/2021
9/22/2021 10:50,1,0,Superior,Cloud,10:50:00,9/22/2021
9/22/2021 10:53,0,1,Beach,Cloud,10:53:00,9/22/2021
9/22/2021 11:13,1,0,Ontario,Mantra,11:13:00,9/22/2021
9/22/2021 11:21,0,1,Michigan,Mantra,11:21:00,9/22/2021
9/22/2021 11:42,1,0,Huron,Mantra,11:42:00,9/22/2021
9/22/2021 11:48,1,0,Beach,Wolverine,11:47:00,9/22/2021
9/22/2021 11:50,0,1,Erie,Mantra,11:50:00,9/22/2021
9/22/2021 11:50,0,1,Michigan,Wolverine,12:04:00,9/22/2021
9/22/2021 11:55,1,0,Michigan,Mantra,11:55:00,9/22/2021
9/22/2021 11:59,0,1,Beach,Mantra,11:59:00,9/22/2021
9/22/2021 12:15,1,0,Beach,Wolverine,12:14:00,9/22/2021
9/22/2021 12:30,0,1,Superior,Wolverine,12:30:00,9/22/2021
9/22/2021 13:03,1,0,Michigan,Cloud,13:03:00,9/22/2021
9/22/2021 13:08,0,1,Michigan,Lake,13:08:00,9/22/2021
9/22/2021 13:22,2,0,St. Claire,Wolverine,13:22:00,9/22/2021
9/22/2021 13:26,0,2,Michigan,Wolverine,13:26:00,9/22/2021
9/22/2021 13:27,1,0,Michigan,Wolverine,13:26:00,9/22/2021
9/22/2021 13:35,0,1,Huron,Wolverine,13:35:00,9/22/2021
9/22/2021 13:49,1,0,Michigan,Wolverine,13:49:00,9/22/2021
9/22/2021 13:55,0,1,St. Claire,Wolverine,13:54:00,9/22/2021
9/22/2021 14:05,2,0,Michigan,Cloud,14:05:00,9/22/2021
9/22/2021 14:06,1,0,Huron,Lake,14:06:00,9/22/2021
9/22/2021 14:07,0,2,Beach,Cloud,14:06:00,9/22/2021
9/22/2021 14:16,0,1,Michigan,Lake,14:15:00,9/22/2021
9/22/2021 14:52,1,0,Michigan,Lake,14:48:00,9/22/2021
9/22/2021 14:52,0,1,Beach,Lake,14:52:00,9/22/2021
9/22/2021 15:04,0,1,Huron,Mantra,10:22:00,9/22/2021
9/22/2021 15:08,1,0,St. Claire,Lake,3:08:00,9/22/2021
9/22/2021 15:09,1,0,Beach,Wolverine,15:09:00,9/22/2021
9/22/2021 15:14,1,0,Beach,Cloud,15:14:00,9/22/2021
9/22/2021 15:14,0,1,Michigan,Lake,15:14:00,9/22/2021
9/22/2021 15:18,0,1,Michigan,Wolverine,15:17:00,9/22/2021
9/22/2021 15:22,0,1,Huron,Cloud,15:22:00,9/22/2021
9/22/2021 15:53,1,0,Petoskey,Mantra,15:52:00,9/22/2021
9/22/2021 15:56,1,0,Erie,Lake,15:55:00,9/22/2021
9/22/2021 16:06,0,1,Huron,Wolverine,16:06:00,9/22/2021
9/22/2021 16:06,0,1,Huron,Lake,16:06:00,9/22/2021
9/22/2021 16:22,1,0,Superior,Mantra,16:22:00,9/22/2021
9/22/2021 16:26,1,1,Beach,Mantra,16:26:00,9/22/2021
9/22/2021 16:30,1,0,St. Claire,Wolverine,16:30:00,9/22/2021
9/22/2021 16:41,1,0,Michigan,Lake,16:40:00,9/22/2021
9/22/2021 16:42,0,1,Huron,Mantra,16:42:00,9/22/2021
9/22/2021 16:47,2,0,St. Claire,Mantra,16:47:00,9/22/2021
9/22/2021 16:50,0,1,Huron,Wolverine,16:49:00,9/22/2021
9/22/2021 16:59,0,2,Superior,Mantra,16:59:00,9/22/2021
9/22/2021 17:01,0,1,Huron,Lake,17:01:00,9/22/2021
9/22/2021 17:11,1,0,Erie,Cloud,17:10:00,9/22/2021
9/22/2021 17:26,0,1,Huron,Cloud,17:26:00,9/22/2021
9/22/2021 18:07,1,0,Ontario,Mantra,18:07:00,9/22/2021
9/22/2021 18:11,0,1,St. Claire,Mantra,18:11:00,9/22/2021
9/22/2021 18:22,1,0,St. Claire,Cloud,18:22:00,9/22/2021
9/22/2021 18:28,0,1,Huron,Cloud,18:28:00,9/22/2021
9/23/2021 7:23,1,0,Huron,Wolverine,7:22:00,9/23/2021
9/23/2021 7:33,0,1,Michigan,Wolverine,7:33:00,9/23/2021
9/23/2021 7:44,1,0,Huron,Mantra,7:43:00,9/23/2021
9/23/2021 7:50,0,1,Ontario,Mantra,7:50:00,9/23/2021
9/23/2021 8:33,1,0,Superior,Mantra,8:32:00,9/23/2021
9/23/2021 8:35,0,1,Beach,Mantra,8:35:00,9/23/2021
9/23/2021 8:52,1,0,Superior,Wolverine,8:51:00,9/23/2021
9/23/2021 8:53,1,0,Huron,Cloud,8:52:00,9/23/2021
9/23/2021 8:55,0,1,Beach,Wolverine,8:55:00,9/23/2021
9/23/2021 9:00,0,1,St. Claire,Cloud,8:59:00,9/23/2021
9/23/2021 9:10,1,0,Michigan,Cloud,9:01:00,9/23/2021
9/23/2021 9:11,0,1,Beach,Cloud,9:10:00,9/23/2021
9/23/2021 9:30,1,0,Michigan,Lake,9:20:00,9/23/2021
9/23/2021 9:31,0,1,Huron,Lake,9:30:00,9/23/2021
9/23/2021 9:32,1,0,Michigan,Cloud,9:30:00,9/23/2021
9/23/2021 9:32,0,1,Beach,Cloud,9:32:00,9/23/2021
9/23/2021 9:46,2,0,Michigan,Mantra,9:43:00,9/23/2021
9/23/2021 9:47,0,2,Beach,Mantra,9:47:00,9/23/2021
9/23/2021 9:57,1,0,Superior,Wolverine,9:53:00,9/23/2021
9/23/2021 9:59,1,0,Huron,Mantra,9:55:00,9/23/2021
9/23/2021 10:02,0,1,Beach,Wolverine,9:55:00,9/23/2021
9/23/2021 10:03,0,1,Crystal,Mantra,10:02:00,9/23/2021
9/23/2021 10:30,1,0,Superior,Cloud,10:30:00,9/23/2021
9/23/2021 10:32,0,1,Beach,Cloud,10:32:00,9/23/2021
9/23/2021 10:37,1,0,Michigan,Mantra,10:37:00,9/23/2021
9/23/2021 10:42,0,1,Beach,Mantra,10:42:00,9/23/2021
9/23/2021 10:42,1,0,Michigan,Wolverine,10:42:00,9/23/2021
9/23/2021 10:45,0,1,Beach,Wolverine,10:45:00,9/23/2021
9/23/2021 11:03,1,0,Michigan,Wolverine,11:03:00,9/23/2021
9/23/2021 11:06,0,1,Beach,Wolverine,11:06:00,9/23/2021
9/23/2021 11:12,1,0,Ontario,Mantra,11:11:00,9/23/2021
9/23/2021 11:14,1,0,Huron,Wolverine,11:13:00,9/23/2021
9/23/2021 11:16,0,1,Beach,Mantra,11:16:00,9/23/2021
9/23/2021 11:22,0,1,Michigan,Wolverine,11:22:00,9/23/2021
9/23/2021 11:59,1,0,Beach,Wolverine,11:58:00,9/23/2021
9/23/2021 12:05,0,1,Michigan,Wolverine,12:05:00,9/23/2021
9/23/2021 12:11,1,0,Michigan,Cloud,12:11:00,9/23/2021
9/23/2021 12:24,0,1,Huron,Cloud,12:23:00,9/23/2021
9/23/2021 12:31,1,0,Michigan,Wolverine,12:31:00,9/23/2021
9/23/2021 12:35,0,1,Beach,Wolverine,12:34:00,9/23/2021
9/23/2021 12:36,1,0,Huron,Mantra,12:36:00,9/23/2021
9/23/2021 12:45,0,1,Michigan,Mantra,12:44:00,9/23/2021
9/23/2021 13:10,1,0,Huron,Cloud,13:09:00,9/23/2021
9/23/2021 13:12,3,0,Huron,Wolverine,13:12:00,9/23/2021
9/23/2021 13:16,0,1,Erie,Cloud,13:16:00,9/23/2021
9/23/2021 13:24,0,3,Superior,Wolverine,13:24:00,9/23/2021
9/23/2021 13:26,2,0,Superior,Wolverine,13:26:00,9/23/2021
9/23/2021 13:54,0,2,Superior,Wolverine,13:54:00,9/23/2021
9/23/2021 14:00,2,0,Beach,Wolverine,14:00:00,9/23/2021
9/23/2021 14:06,0,2,Beach,Wolverine,14:05:00,9/23/2021
9/23/2021 14:11,2,0,Michigan,Wolverine,14:10:00,9/23/2021
9/23/2021 14:15,0,2,Beach,Wolverine,14:15:00,9/23/2021
9/23/2021 14:34,1,0,Michigan,Wolverine,14:33:00,9/23/2021
9/23/2021 14:36,1,0,Huron,Lake,14:36:00,9/23/2021
9/23/2021 14:41,0,1,St. Claire,Lake,14:41:00,9/23/2021
9/23/2021 14:42,1,0,St. Claire,Lake,14:41:00,9/23/2021
9/23/2021 14:42,0,1,St. Claire,Wolverine,14:41:00,9/23/2021
9/23/2021 14:47,0,1,Michigan,Lake,14:46:00,9/23/2021
9/23/2021 14:59,1,0,Michigan,Cloud,2:57:00,9/23/2021
9/23/2021 15:00,0,1,Huron,Mantra,15:00:00,9/23/2021
9/23/2021 16:21,1,0,St. Claire,Cloud,16:20:00,9/23/2021
9/23/2021 16:21,1,0,Michigan,Wolverine,16:21:00,9/23/2021
9/23/2021 16:31,0,1,Superior,Cloud,16:31:00,9/23/2021
9/23/2021 16:37,0,1,Huron,Wolverine,16:35:00,9/23/2021
9/23/2021 16:57,3,0,St. Claire,Cloud,16:56:00,9/23/2021
9/23/2021 17:00,1,0,Ontario,Wolverine,17:00:00,9/23/2021
9/23/2021 17:25,0,3,St. Claire,Mantra,17:24:00,9/23/2021
9/23/2021 17:49,1,0,Michigan,Lake,16:55:00,9/23/2021
9/23/2021 17:50,2,0,Michigan,Wolverine,17:49:00,9/23/2021
9/23/2021 17:53,1,0,Erie,Mantra,17:53:00,9/23/2021
9/23/2021 17:54,0,2,Superior,Wolverine,17:53:00,9/23/2021
9/23/2021 17:54,0,1,Huron,Lake,17:53:00,9/23/2021
9/23/2021 18:01,3,0,Michigan,Wolverine,18:00:00,9/23/2021
9/23/2021 18:02,0,1,Huron,Mantra,18:01:00,9/23/2021
9/23/2021 18:04,1,3,Beach,Wolverine,18:04:00,9/23/2021
9/23/2021 18:11,0,1,Huron,Wolverine,18:11:00,9/23/2021
9/23/2021 18:12,1,0,Petoskey,Lake,18:12:00,9/23/2021
9/23/2021 18:24,0,1,Huron,Lake,18:23:00,9/23/2021
9/23/2021 18:36,1,0,Michigan,Lake,18:36:00,9/23/2021
9/23/2021 18:43,0,1,St. Claire,Lake,18:43:00,9/23/2021
9/24/2021 6:45,0,1,Huron,Wolverine,17:10:00,9/23/2021
9/24/2021 7:39,1,0,Superior,Lake,7:38:00,9/24/2021
9/24/2021 7:46,0,1,Michigan,Lake,7:44:00,9/24/2021
9/24/2021 7:54,1,0,Huron,Mantra,7:54:00,9/24/2021
9/24/2021 8:00,0,1,Erie,Mantra,8:00:00,9/24/2021
9/24/2021 8:09,1,0,Huron,Wolverine,8:09:00,9/24/2021
9/24/2021 8:21,0,1,Crystal,Wolverine,8:21:00,9/24/2021
9/24/2021 8:23,1,0,Huron,Mantra,8:22:00,9/24/2021
9/24/2021 8:30,0,1,St. Claire,Mantra,8:26:00,9/24/2021
9/24/2021 8:30,1,0,Huron,Wolverine,8:30:00,9/24/2021
9/24/2021 8:38,0,1,Erie,Wolverine,8:34:00,9/24/2021
9/24/2021 8:48,1,0,Michigan,Mantra,8:48:00,9/24/2021
9/24/2021 8:52,0,1,Beach,Mantra,8:51:00,9/24/2021
9/24/2021 9:09,1,0,Beach,Cloud,9:09:00,9/24/2021
9/24/2021 9:15,0,1,Huron,Cloud,9:15:00,9/24/2021
9/24/2021 9:21,1,0,St. Claire,Cloud,9:21:00,9/24/2021
9/24/2021 9:31,0,1,Crystal,Cloud,9:30:00,9/24/2021
9/24/2021 9:53,2,0,Huron,Mantra,9:52:00,9/24/2021
9/24/2021 9:58,1,0,Superior,Cloud,9:58:00,9/24/2021
9/24/2021 9:58,0,2,Erie,Mantra,9:58:00,9/24/2021
9/24/2021 10:01,0,1,Beach,Cloud,10:01:00,9/24/2021
9/24/2021 10:18,1,0,Huron,Mantra,10:18:00,9/24/2021
9/24/2021 10:27,0,1,Superior,Mantra,10:27:00,9/24/2021
9/24/2021 10:32,1,0,Huron,Cloud,10:32:00,9/24/2021
9/24/2021 10:37,1,0,Beach,Wolverine,10:37:00,9/24/2021
9/24/2021 10:38,0,1,Beach,Cloud,10:38:00,9/24/2021
9/24/2021 10:43,0,1,Michigan,Wolverine,10:42:00,9/24/2021
9/24/2021 10:55,3,0,Michigan,Cloud,10:55:00,9/24/2021
9/24/2021 10:58,0,3,Ontario,Cloud,10:58:00,9/24/2021
9/24/2021 10:59,1,0,Ontario,Cloud,10:59:00,9/24/2021
9/24/2021 11:03,0,1,St. Claire,Cloud,11:03:00,9/24/2021
9/24/2021 11:25,2,0,Huron,Mantra,11:25:00,9/24/2021
9/24/2021 11:26,0,2,Superior,Mantra,11:26:00,9/24/2021
9/24/2021 11:27,1,0,Superior,Lake,11:06:00,9/24/2021
9/24/2021 11:27,0,1,Michigan,Lake,11:11:00,9/24/2021
9/24/2021 11:34,1,0,Michigan,Mantra,11:34:00,9/24/2021
9/24/2021 11:37,0,1,Beach,Mantra,11:37:00,9/24/2021
9/24/2021 11:39,1,0,Michigan,Wolverine,11:39:00,9/24/2021
9/24/2021 11:40,1,0,St. Claire,Lake,11:40:00,9/24/2021
9/24/2021 11:42,0,1,Ontario,Lake,11:42:00,9/24/2021
9/24/2021 11:43,0,1,Beach,Wolverine,11:43:00,9/24/2021
9/24/2021 12:13,1,0,Erie,Lake,12:13:00,9/24/2021
9/24/2021 12:16,2,0,Erie,Mantra,12:16:00,9/24/2021
9/24/2021 12:20,1,0,Huron,Wolverine,12:20:00,9/24/2021
9/24/2021 12:24,0,1,Huron,Lake,12:24:00,9/24/2021
9/24/2021 12:26,0,2,Huron,Mantra,12:25:00,9/24/2021
9/24/2021 12:26,0,1,Beach,Wolverine,12:26:00,9/24/2021
9/24/2021 12:51,1,0,Beach,Cloud,12:44:00,9/24/2021
9/24/2021 12:52,0,1,Huron,Cloud,12:51:00,9/24/2021
9/24/2021 14:24,1,0,Michigan,Mantra,14:22:00,9/24/2021
9/24/2021 14:26,0,1,Beach,Mantra,14:24:00,9/24/2021
9/24/2021 14:34,1,0,Michigan,Cloud,14:32:00,9/24/2021
9/24/2021 14:36,0,1,Beach,Cloud,14:36:00,9/24/2021
9/24/2021 14:45,1,0,Huron,Mantra,14:42:00,9/24/2021
9/24/2021 14:46,0,1,St. Claire,Mantra,14:46:00,9/24/2021
9/24/2021 14:58,1,0,Michigan,Lake,14:58:00,9/24/2021
9/24/2021 15:09,0,1,Huron,Lake,15:08:00,9/24/2021
9/24/2021 15:09,2,0,St. Claire,Cloud,15:08:00,9/24/2021
9/24/2021 15:10,1,0,Beach,Wolverine,15:10:00,9/24/2021
9/24/2021 15:13,0,2,Michigan,Cloud,15:13:00,9/24/2021
9/24/2021 15:15,0,1,Michigan,Wolverine,15:15:00,9/24/2021
9/24/2021 16:18,1,0,Beach,Lake,16:18:00,9/24/2021
9/24/2021 16:32,0,1,Huron,Lake,16:25:00,9/24/2021
9/24/2021 17:41,1,0,Michigan,Cloud,17:41:00,9/24/2021
9/24/2021 17:55,0,1,St. Claire,Cloud,17:48:00,9/24/2021
9/24/2021 17:55,1,0,Huron,Cloud,17:51:00,9/24/2021
9/24/2021 18:01,0,1,Superior,Cloud,18:00:00,9/24/2021
9/24/2021 18:03,1,0,Erie,Wolverine,18:02:00,9/24/2021
9/24/2021 18:15,0,1,Huron,Wolverine,18:15:00,9/24/2021
9/27/2021 7:53,1,0,Huron,Rock,7:52:00,9/27/2021
9/27/2021 7:59,0,1,Erie,Rock,7:59:00,9/27/2021
9/27/2021 8:05,1,0,Huron,Wolverine,8:04:00,9/27/2021
9/27/2021 8:11,0,1,Beach,Wolverine,8:11:00,9/27/2021
9/27/2021 8:17,1,0,Huron,Wolverine,8:17:00,9/27/2021
9/27/2021 8:22,0,1,Crystal,Wolverine,8:22:00,9/27/2021
9/27/2021 8:47,1,0,Huron,Rock,8:46:00,9/27/2021
9/27/2021 8:53,0,1,St. Claire,Rock,8:50:00,9/27/2021
9/27/2021 8:53,1,0,Huron,Mantra,8:52:00,9/27/2021
9/27/2021 9:00,0,1,Erie,Mantra,8:59:00,9/27/2021
9/27/2021 9:25,1,0,Crystal,Lake,9:25:00,9/27/2021
9/27/2021 9:31,0,1,Michigan,Lake,9:31:00,9/27/2021
9/27/2021 9:55,1,0,Crystal,Wolverine,9:55:00,9/27/2021
9/27/2021 10:05,0,1,Huron,Wolverine,10:04:00,9/27/2021
9/27/2021 10:05,1,0,Superior,Lake,10:05:00,9/27/2021
9/27/2021 10:11,0,1,St. Claire,Lake,10:11:00,9/27/2021
9/27/2021 10:18,1,0,Michigan,Lake,10:17:00,9/27/2021
9/27/2021 10:22,0,1,Beach,Lake,10:22:00,9/27/2021
9/27/2021 10:33,1,0,Michigan,Lake,10:33:00,9/27/2021
9/27/2021 10:35,0,1,Beach,Lake,10:35:00,9/27/2021
9/27/2021 10:48,1,0,Huron,Mantra,10:48:00,9/27/2021
9/27/2021 10:53,0,1,Beach,Mantra,10:53:00,9/27/2021
9/27/2021 11:29,1,0,Huron,Mantra,11:28:00,9/27/2021
9/27/2021 11:31,1,0,Michigan,Wolverine,11:31:00,9/27/2021
9/27/2021 11:33,0,1,Beach,Wolverine,11:33:00,9/27/2021
9/27/2021 11:42,0,1,Michigan,Mantra,11:41:00,9/27/2021
9/27/2021 12:20,1,0,Michigan,Wolverine,12:20:00,9/27/2021
9/27/2021 12:25,0,1,Ontario,Wolverine,12:25:00,9/27/2021
9/27/2021 13:49,1,0,Erie,Cloud,13:45:00,9/27/2021
9/27/2021 14:02,0,1,Huron,Cloud,14:00:00,9/27/2021
9/27/2021 14:05,1,0,Beach,Rock,14:05:00,9/27/2021
9/27/2021 14:12,0,1,Huron,Rock,14:12:00,9/27/2021
9/27/2021 14:34,1,0,St. Claire,Cloud,14:31:00,9/27/2021
9/27/2021 14:37,0,1,Michigan,Cloud,14:36:00,9/27/2021
9/27/2021 14:37,1,0,St. Claire,Rock,14:48:00,9/27/2021
9/27/2021 14:50,0,1,Michigan,Rock,14:50:00,9/27/2021
9/27/2021 15:02,1,0,Ontario,Rock,15:02:00,9/27/2021
9/27/2021 15:04,0,1,St. Claire,Rock,15:04:00,9/27/2021
9/27/2021 15:53,1,0,Erie,Wolverine,15:53:00,9/27/2021
9/27/2021 16:12,0,1,Huron,Wolverine,16:10:00,9/27/2021
9/27/2021 16:13,1,0,St. Claire,Wolverine,16:13:00,9/27/2021
9/27/2021 16:19,1,1,Michigan,Wolverine,16:19:00,9/27/2021
9/27/2021 16:32,0,1,Huron,Wolverine,16:31:00,9/27/2021
9/27/2021 16:51,1,0,St. Claire,Rock,16:51:00,9/27/2021
9/27/2021 17:10,1,0,Crystal,Lake,17:10:00,9/27/2021
9/27/2021 17:11,0,1,Michigan,Rock,17:10:00,9/27/2021
9/27/2021 17:19,0,1,Huron,Lake,17:19:00,9/27/2021
9/27/2021 17:26,1,0,Erie,Lake,17:26:00,9/27/2021
9/27/2021 17:41,0,1,Huron,Lake,17:40:00,9/27/2021
9/27/2021 17:47,1,0,Erie,Cloud,17:47:00,9/27/2021
9/27/2021 17:53,0,1,Superior,Cloud,17:53:00,9/27/2021
9/27/2021 17:59,3,0,St. Claire,Lake,17:59:00,9/27/2021
9/27/2021 18:02,0,3,Erie,Lake,18:02:00,9/27/2021
9/28/2021 7:57,1,0,Huron,Cloud,7:57:00,9/28/2021
9/28/2021 8:04,0,1,Erie,Cloud,8:04:00,9/28/2021
9/28/2021 8:05,1,0,Huron,Wolverine,8:04:00,9/28/2021
9/28/2021 8:06,1,0,Beach,Rock,8:05:00,9/28/2021
9/28/2021 8:11,0,1,Beach,Rock,8:10:00,9/28/2021
9/28/2021 8:11,0,1,Beach,Wolverine,8:11:00,9/28/2021
9/28/2021 8:28,1,0,Huron,Cloud,8:28:00,9/28/2021
9/28/2021 8:34,0,1,St. Claire,Cloud,8:33:00,9/28/2021
9/28/2021 8:35,1,0,Superior,Rock,8:34:00,9/28/2021
9/28/2021 8:39,0,1,Beach,Rock,8:38:00,9/28/2021
9/28/2021 8:48,1,0,Superior,Cloud,8:48:00,9/28/2021
9/28/2021 8:54,0,1,Ontario,Cloud,8:54:00,9/28/2021
9/28/2021 9:43,1,0,Superior,Cloud,9:43:00,9/28/2021
9/28/2021 9:46,0,1,Beach,Cloud,9:46:00,9/28/2021
9/28/2021 10:32,1,0,Huron,Lake,10:31:00,9/28/2021
9/28/2021 10:32,1,0,Beach,Rock,10:32:00,9/28/2021
9/28/2021 10:37,0,1,Beach,Lake,10:37:00,9/28/2021
9/28/2021 10:38,0,1,Huron,Rock,10:37:00,9/28/2021
9/28/2021 10:40,1,0,St. Claire,Wolverine,10:40:00,9/28/2021
9/28/2021 10:45,0,1,Michigan,Wolverine,10:45:00,9/28/2021
9/28/2021 10:52,1,0,Ontario,Rock,10:52:00,9/28/2021
9/28/2021 10:57,0,1,Huron,Rock,10:57:00,9/28/2021
9/28/2021 11:11,1,0,Michigan,Lake,11:11:00,9/28/2021
9/28/2021 11:14,1,0,Huron,Cloud,11:13:00,9/28/2021
9/28/2021 11:19,0,1,St. Claire,Lake,11:19:00,9/28/2021
9/28/2021 11:20,0,1,Beach,Cloud,11:20:00,9/28/2021
9/28/2021 11:23,1,0,Huron,Rock,11:22:00,9/28/2021
9/28/2021 11:27,1,0,Huron,Cloud,11:27:00,9/28/2021
9/28/2021 11:29,0,1,Ontario,Rock,11:29:00,9/28/2021
9/28/2021 11:38,0,1,Crystal,Cloud,11:38:00,9/28/2021
9/28/2021 11:48,1,0,Huron,Cloud,11:48:00,9/28/2021
9/28/2021 11:53,0,1,St. Claire,Cloud,11:52:00,9/28/2021
9/28/2021 12:07,1,0,Huron,Lake,12:07:00,9/28/2021
9/28/2021 12:13,0,1,Beach,Lake,12:12:00,9/28/2021
9/28/2021 12:24,1,0,Michigan,Cloud,12:24:00,9/28/2021
9/28/2021 12:27,0,1,Beach,Cloud,12:27:00,9/28/2021
9/28/2021 13:04,2,0,Michigan,Wolverine,13:04:00,9/28/2021
9/28/2021 13:08,0,2,Beach,Wolverine,13:07:00,9/28/2021
9/28/2021 13:26,2,0,Michigan,Wolverine,13:26:00,9/28/2021
9/28/2021 13:32,0,2,St. Claire,Wolverine,13:31:00,9/28/2021
9/28/2021 13:33,1,0,St. Claire,Wolverine,13:33:00,9/28/2021
9/28/2021 13:36,0,1,Ontario,Wolverine,13:36:00,9/28/2021
9/28/2021 14:34,1,0,Huron,Cloud,14:33:00,9/28/2021
9/28/2021 14:37,1,1,St. Claire,Cloud,14:37:00,9/28/2021
9/28/2021 14:43,2,1,Michigan,Cloud,14:43:00,9/28/2021
9/28/2021 14:50,0,2,Ontario,Cloud,16:48:00,9/28/2021
9/28/2021 15:43,1,0,Superior,Wolverine,15:42:00,9/28/2021
9/28/2021 15:51,0,1,Huron,Wolverine,15:51:00,9/28/2021
9/28/2021 16:17,1,0,Michigan,Mantra,16:16:00,9/28/2021
9/28/2021 16:33,0,1,Huron,Mantra,16:32:00,9/28/2021
9/28/2021 16:40,3,0,Superior,Cloud,16:40:00,9/28/2021
9/28/2021 16:50,1,3,Michigan,Cloud,16:49:00,9/28/2021
9/28/2021 16:51,1,0,Superior,Wolverine,16:51:00,9/28/2021
9/28/2021 17:00,0,1,Huron,Cloud,16:59:00,9/28/2021
9/28/2021 17:01,1,0,Petoskey,Rock,17:01:00,9/28/2021
